Dataset,Sputnik_time,Sputnik_gflops,cuSPARSE_time,cuSPARSE_gflops,ours_time,ours_gflops
ncvxbqp1, 0.614400, 364.549983, 1.332224, 168.124518, 0.569344, 393.399292
ncvxqp3, 0.842752, 379.681054, 1.898496, 168.542338, 0.746496, 428.638533
ncvxqp5, 0.729088, 373.038970, 1.677312, 162.151250, 0.651264, 417.615952
ncvxqp7, 0.964608, 381.476905, 2.228224, 165.143035, 0.868352, 423.763268
nd12k, 14.525440, 626.583794, 23.942144, 380.141615, 9.819136, 926.904949
nd2010, 1.310720, 305.637703, 2.524160, 158.708424, 1.094656, 365.964690
nd24k, 28.849152, 637.037997, 49.527809, 371.064379, 19.571712, 939.008570
nd6k, 7.968768, 553.947884, 11.473920, 384.723119, 5.000192, 882.822518
ne2010, 1.917952, 304.943282, 3.459072, 169.081922, 1.653760, 353.658678
neos, 3.023872, 323.144694, 5.951488, 164.185521, 2.778112, 351.731026
neos1, 1.097728, 349.574389, 2.156544, 177.941004, 1.014784, 378.147082
neos2, 1.124352, 389.963008, 2.279424, 192.353721, 1.021952, 429.037436
neos3, 10.899456, 120.667982, 7.471104, 176.040293, 2.875392, 457.403852
net100, 1.726464, 753.706984, 3.698688, 351.813397, 1.748992, 743.998843
net125, 2.064384, 798.983141, 4.749312, 347.294098, 2.251776, 732.492048
net150, 2.493440, 801.129391, 5.820416, 343.200213, 2.697216, 740.603635
net4-1, 14.120960, 110.665653, 5.534720, 282.345863, 2.381824, 656.096029
net50, 0.886784, 682.159340, 1.690624, 357.813447, 0.912384, 663.019099
net75, 1.285120, 741.633460, 2.702336, 352.690404, 1.371136, 695.108315
netherlands_osm, 14.357504, 217.641218, 20.974592, 148.979518, 11.676672, 267.609182
nh2010, 0.527360, 284.648046, 1.120256, 133.997950, 0.488448, 307.324427
nj2010, 1.710080, 310.595803, 3.468288, 153.142902, 1.368064, 388.244747
nlpkkt120, 74.169342, 835.672869, 179.883011, 344.564540, 73.366531, 844.817190
nlpkkt80, 22.281216, 824.505734, 53.498878, 343.390191, 21.885952, 839.396435
nm2010, 1.718272, 309.509093, 3.433472, 154.893010, 1.392640, 381.879597
nmos3, 0.480256, 515.183911, 0.920576, 268.766692, 0.448512, 551.646704
ns3Da, 1.822720, 589.746823, 2.952192, 364.117014, 1.928192, 557.487713
nsct, 1.426432, 313.055453, 1.464320, 304.955431, 0.982016, 454.730175
nug08-3rd, 0.260096, 365.196831, 0.638976, 148.653851, 0.247808, 383.305794
nv2010, 0.823296, 324.158889, 1.793024, 148.842809, 0.774144, 344.740413
ny2010, 3.674112, 297.788455, 5.939200, 184.218106, 2.735104, 400.024323
obstclae, 0.405504, 311.881322, 0.862208, 146.680521, 0.378880, 333.797302
offshore, 4.916224, 552.316314, 10.447872, 259.891266, 3.945472, 688.209350
oh2010, 3.880960, 291.596307, 6.146048, 184.130288, 2.752512, 411.142116
ohne2, 13.824000, 512.201144, 21.157888, 334.658576, 10.322944, 685.915667
oilpan, 3.106816, 741.015973, 6.036480, 381.381258, 3.573760, 644.195553
ok2010, 2.761728, 295.269739, 4.688896, 173.911874, 2.055168, 396.782528
olafu, 1.134592, 572.628582, 1.648640, 394.082289, 0.845824, 768.126510
olesnik0, 1.021952, 466.067119, 2.263040, 210.468320, 0.916480, 519.703908
onera_dual, 0.829440, 323.457563, 1.638400, 163.750395, 0.741376, 361.879325
onetone1, 0.516096, 422.976194, 1.040384, 209.822824, 0.487424, 447.857156
onetone2, 0.398336, 365.726227, 0.901120, 161.667612, 0.407552, 357.456027
opt1, 1.565696, 789.182063, 3.267584, 378.144576, 1.610752, 767.107047
or2010, 2.065408, 303.517602, 3.636224, 172.400731, 1.670144, 375.349487
p010, 1.588224, 47.549966, 0.637952, 118.378807, 0.549888, 137.337054
p2p-Gnutella31, 0.517120, 183.034652, 1.113088, 85.034498, 0.455680, 207.713477
pa2010, 4.472832, 294.537246, 7.366656, 178.834971, 3.158016, 417.165617
packing-500x100x100-b050, 37.129215, 602.893191, 70.242302, 318.681911, 30.924801, 723.851097
para-10, 20.064257, 172.768380, 11.787264, 294.085986, 5.617664, 617.065956
para-4, 15.214592, 224.047147, 11.841536, 287.866882, 5.508096, 618.868260
para-5, 20.037632, 172.997943, 11.889664, 291.553168, 5.620736, 616.728671
para-6, 20.051968, 172.874263, 11.748352, 295.060031, 5.616640, 617.178431
para-7, 20.059135, 172.812489, 11.872256, 291.980651, 5.619712, 616.841076
para-8, 20.059135, 172.812489, 11.702272, 296.221879, 5.734400, 604.504263
para-9, 20.041727, 172.962595, 11.858944, 292.308416, 5.626880, 616.055259
parabolic_fem, 6.339584, 370.964411, 12.281856, 191.482466, 6.353920, 370.127418
patents, 41.511936, 230.808094, 57.143295, 167.671305, 31.651840, 302.708810
patents_main, 1.684480, 213.124246, 3.027968, 118.562524, 1.410048, 254.603757
pattern1, 16.997375, 351.053990, 15.133696, 394.285483, 8.279040, 720.735283
pcrystk02, 0.878592, 705.552873, 1.570816, 394.631264, 0.792576, 782.124501
pcrystk03, 1.462272, 766.446929, 2.951168, 379.766214, 1.459200, 768.060513
pct20stif, 2.294784, 752.583366, 4.573184, 377.639805, 2.503680, 689.791158
pdb1HYS, 3.362816, 826.881257, 7.632896, 364.298114, 3.359744, 827.637326
pds-100, 2.639872, 265.710330, 4.492288, 156.143431, 1.959936, 357.889886
pds-30, 0.832512, 261.865768, 1.586176, 137.441491, 0.696320, 313.083641
pds-40, 1.069056, 279.454014, 2.003968, 149.080225, 0.908288, 328.917699
pds-50, 1.370112, 275.987026, 2.409472, 156.936093, 1.095680, 345.112734
pds-60, 1.690624, 272.394382, 2.804736, 164.192458, 1.331200, 345.940864
pds-70, 1.990656, 267.960710, 4.196352, 127.114598, 1.670144, 319.384204
pds-80, 2.243584, 264.669681, 3.970048, 149.572158, 1.676288, 354.240224
pds-90, 2.423808, 267.779879, 3.855360, 168.349268, 1.824768, 355.687440
pds10, 0.364544, 262.742272, 0.598016, 160.164805, 0.285696, 335.255377
pfinan512, 0.879616, 434.365530, 1.853440, 206.143641, 0.789504, 483.942936
pkustk01, 0.889856, 704.387242, 6.668288, 93.997617, 0.851968, 735.712148
pkustk02, 0.719872, 720.128025, 1.406976, 368.449786, 0.759808, 682.277625
pkustk03, 2.512896, 797.273819, 5.483520, 365.361342, 2.818048, 710.941134
pkustk04, 11.752448, 229.734467, 7.340032, 367.837955, 3.912704, 690.045147
pkustk05, 1.785856, 790.260891, 4.049920, 348.474076, 1.988608, 709.688465
pkustk06, 2.078720, 791.800457, 4.524032, 363.819592, 2.430976, 677.066157
pkustk07, 2.045952, 756.632853, 4.061184, 381.178146, 2.070528, 747.652066
pkustk08, 2.619392, 788.377419, 5.353472, 385.743934, 2.640896, 781.957857
pkustk09, 1.402880, 722.463528, 2.813952, 360.180135, 1.420288, 713.608524
pkustk10, 3.424256, 805.357336, 7.291904, 378.193373, 3.723264, 740.680697
pkustk11, 4.006912, 833.425712, 9.279488, 359.875870, 4.662272, 716.273889
pkustk12, 13.650944, 352.201501, 12.638208, 380.424403, 6.436864, 746.929398
pkustk13, 5.103616, 829.758564, 11.566080, 366.136949, 6.119424, 692.020911
pkustk14, 10.809344, 878.440200, 24.465408, 388.113799, 12.061696, 787.232784
pli, 1.358848, 635.978252, 2.349056, 367.891510, 1.258496, 686.690882
pltexpa, 0.360448, 254.011007, 0.806912, 113.466846, 0.344064, 266.106773
poisson3Da, 0.532480, 423.992787, 0.916480, 246.342177, 0.408576, 552.572039
poisson3Db, 2.413568, 629.759488, 5.494784, 276.620044, 2.377728, 639.251996
pre2, 8.254464, 462.045799, 14.035968, 271.726220, 7.369728, 517.514410
preferentialAttachment, 3.576832, 178.923916, 3.281920, 195.001953, 1.296384, 493.666083
psse0, 0.220160, 297.767452, 0.553984, 118.336417, 0.204800, 320.100008
psse2, 0.238592, 309.179186, 0.626688, 117.710375, 0.250880, 294.035711
pwt, 0.464896, 448.935854, 0.985088, 211.867855, 0.454656, 459.047011
pwtk, 8.827904, 843.465399, 18.768896, 396.721859, 9.878528, 753.759227
qa8fk, 1.626112, 653.565419, 3.319808, 320.130127, 1.487872, 714.288969
qa8fm, 1.630208, 651.923282, 3.409920, 311.670235, 1.555456, 683.253355
raefsky3, 1.225728, 777.343336, 2.656256, 358.704709, 1.313792, 725.237729
raefsky4, 1.182720, 718.945379, 2.160640, 393.545912, 1.113088, 763.920760
rail_20209, 0.280576, 317.593532, 0.620544, 143.598387, 0.268288, 332.139807
rail_79841, 0.900096, 393.857367, 2.445312, 144.975135, 0.818176, 433.292412
rajat09, 0.317440, 212.848788, 0.696320, 97.034008, 0.253952, 266.060992
rajat10, 0.356352, 234.021192, 0.717824, 116.176001, 0.283648, 294.004949
rajat15, 4.659200, 60.930355, 1.211392, 234.347519, 0.720896, 393.797049
rajat16, 67.606529, 6.069558, 2.235392, 183.565899, 1.187840, 345.452052
rajat17, 67.595261, 6.070570, 2.251776, 182.230277, 1.337344, 306.833354
rajat18, 71.130112, 4.365121, 2.035712, 152.522321, 1.062912, 292.114045
rajat20, 67.132416, 5.768134, 2.121728, 182.506339, 1.140736, 339.455234
rajat21, 302.123016, 4.010806, 6.920192, 175.104512, 2.922496, 414.630770
rajat22, 5.787648, 21.813517, 0.878592, 143.694636, 0.656384, 192.340096
rajat23, 9.856000, 36.164805, 2.708480, 131.601613, 1.085440, 328.383243
rajat24, 266.232819, 4.683384, 6.388736, 195.167001, 2.911232, 428.296475
rajat25, 67.207169, 5.782574, 2.119680, 183.343907, 1.125376, 345.333830
rajat26, 7.635968, 20.894964, 1.163264, 137.159987, 0.749568, 212.860318
rajat28, 67.219460, 5.781516, 2.117632, 183.521224, 1.133568, 342.838174
rajat29, 1153.811401, 2.699239, 17.419264, 178.791298, 6.587392, 472.783898
rajat30, 1164.520508, 3.393879, 20.424704, 193.502993, 7.971840, 495.775295
rajat31, 37.831680, 343.690838, 62.386177, 208.417995, 30.751743, 422.818368
ramage02, 2.848768, 643.950396, 4.903936, 374.080191, 2.421760, 757.492575
rel8, 1.688576, 311.491437, 2.961408, 177.610440, 1.563648, 336.378114
rel9, 47.675392, 317.711013, 76.628990, 197.666667, 44.365826, 341.411366
relat8, 1.952768, 437.217495, 3.870720, 220.575071, 1.772544, 481.671714
relat9, 65.329155, 381.628521, 117.456894, 212.260583, 51.546112, 483.673119
rgg_n_2_15_s0, 0.489472, 419.037655, 0.960512, 213.539450, 0.444416, 461.520751
rgg_n_2_16_s0, 0.955392, 458.369505, 2.020352, 216.755587, 0.857088, 510.942336
rgg_n_2_17_s0, 1.973248, 472.725090, 4.024320, 231.791659, 1.630208, 572.199272
rgg_n_2_18_s0, 4.424704, 447.605581, 7.946240, 249.240176, 3.236864, 611.864504
rgg_n_2_19_s0, 9.590784, 436.387729, 16.297983, 256.798675, 6.540288, 639.926024
rgg_n_2_20_s0, 20.618240, 427.838334, 33.238014, 265.397131, 13.427712, 656.945376
rgg_n_2_21_s0, 43.607040, 425.266962, 68.208641, 271.881001, 27.687937, 669.773040
rgg_n_2_22_s0, 92.652542, 419.414002, 140.971008, 275.657909, 57.260033, 678.654406
ri2010, 0.300032, 268.238064, 0.669696, 120.173934, 0.293888, 273.845816
rim, 1.007616, 644.658890, 1.778688, 365.195389, 0.980992, 662.154867
rlfprim, 0.581632, 352.762973, 1.310720, 156.538578, 0.522240, 392.881140
rma10, 1.958912, 775.614539, 4.108288, 369.828189, 2.162688, 702.533434
roadNet-CA, 13.766656, 257.234363, 20.866049, 169.713825, 10.624000, 333.326157
roadNet-PA, 7.686144, 256.777582, 11.913216, 165.667230, 5.968896, 330.652347
roadNet-TX, 9.646080, 254.997346, 14.788608, 166.325652, 7.507968, 327.615250
route, 4.192256, 31.567843, 0.726016, 182.283149, 0.632832, 209.124194
s3dkq4m2, 3.895296, 792.075920, 7.909376, 390.090215, 4.154368, 742.681028
s3dkt3m2, 3.105792, 773.462938, 6.321152, 380.028033, 3.526656, 681.159461
s4dkt3m2, 3.099648, 774.996077, 6.866944, 349.823021, 3.534848, 679.580864
sc2010, 1.901568, 300.605807, 3.390464, 168.597097, 1.483776, 385.248454
sc205-2r, 0.307200, 256.747904, 0.763904, 103.249836, 0.291840, 270.260977
scagr7-2r, 0.287744, 267.217540, 0.671744, 114.463607, 0.288768, 266.269953
scfxm1-2b, 0.285696, 248.772402, 0.622592, 114.157077, 0.273408, 259.953188
scfxm1-2r, 0.451584, 313.758496, 1.013760, 139.765156, 0.453632, 312.341988
scircuit, 2.121728, 289.254351, 3.590144, 170.945526, 1.416192, 433.358624
sctap1-2r, 0.334848, 356.204143, 0.783360, 152.259803, 0.354304, 336.643800
sd2010, 0.792576, 331.655355, 1.758208, 149.505675, 0.742400, 354.070694
sgpf5y6, 2.167808, 245.623518, 3.796992, 140.233277, 1.976320, 269.422276
shallow_water1, 0.615424, 340.765404, 1.383424, 151.591409, 0.551936, 379.962914
shallow_water2, 0.615424, 340.765404, 1.396736, 150.146625, 0.550912, 380.669129
shar_te2-b2, 1.176576, 326.697123, 2.318336, 165.801678, 1.065984, 360.590774
shar_te2-b3, 1.399808, 366.130199, 3.130368, 163.722604, 1.266688, 404.607926
shermanACb, 13.217792, 7.028055, 0.710656, 130.717762, 0.548864, 169.250231
ship_001, 3.442688, 863.368162, 8.278016, 359.060331, 3.683328, 806.962418
ship_003, 6.377472, 811.459748, 16.558081, 312.539953, 7.166976, 722.070477
shipsec1, 5.915648, 845.313747, 13.480960, 370.936387, 6.928384, 721.752531
shipsec5, 7.746560, 835.516843, 17.009665, 380.511998, 8.955904, 722.694374
shipsec8, 5.217280, 816.167703, 11.559936, 368.356323, 5.934080, 717.579687
shock-9, 0.283648, 321.705760, 0.735232, 124.112118, 0.267264, 341.427192
shuttle_eddy, 0.201728, 328.677028, 0.470016, 141.066176, 0.206848, 320.541467
shyy161, 0.633856, 332.958401, 1.458176, 144.734022, 0.575488, 366.728221
sinc15, 0.615424, 591.229223, 1.163264, 312.789383, 0.665600, 546.659614
sinc18, 0.886784, 702.818982, 1.737728, 358.657189, 0.947200, 657.990540
skirt, 0.324608, 387.460570, 0.613376, 205.050076, 0.297984, 422.079032
sls, 9.645056, 451.501232, 16.812033, 259.026058, 8.559616, 508.755827
smallworld, 1.369088, 467.462585, 2.492416, 256.777947, 1.108992, 577.098348
sme3Da, 1.129472, 495.742853, 1.608704, 348.061353, 1.202176, 465.761828
sme3Db, 2.201600, 604.960154, 3.666944, 363.212613, 2.188288, 608.640333
sme3Dc, 3.136512, 642.477954, 5.532672, 364.225435, 3.306496, 609.448763
smt, 2.947072, 815.059061, 6.232064, 385.432154, 2.946048, 815.342365
soc-Epinions1, 4.911104, 66.310073, 2.165760, 150.365541, 1.053696, 309.060363
soc-LiveJournal1, 160.009216, 275.959196, 186.776581, 236.410874, 108.188675, 408.138973
soc-Slashdot0811, 7.019520, 82.555436, 2.757632, 210.143890, 1.296384, 447.012251
soc-Slashdot0902, 7.108608, 85.391821, 2.908160, 208.728875, 1.459200, 415.992975
soc-sign-Slashdot081106, 1.564672, 211.295403, 2.046976, 161.510436, 0.866304, 381.630476
soc-sign-Slashdot090216, 1.596416, 218.758419, 2.065408, 169.084966, 0.891904, 391.554967
soc-sign-Slashdot090221, 1.769472, 198.640769, 2.101248, 167.276436, 0.893952, 393.185848
soc-sign-epinions, 6.061056, 88.842286, 3.177472, 169.467445, 1.500160, 358.947104
south31, 0.399360, 180.125000, 0.634880, 113.304434, 0.231424, 310.835172
spal_004, 54.168575, 545.474922, 136.345596, 216.711065, 74.074112, 398.892387
sparsine, 1.734656, 571.497942, 3.279872, 302.253362, 1.703936, 581.801389
spmsrtls, 0.491520, 299.410164, 0.741376, 198.503976, 0.302080, 487.175839
srb1, 2.415616, 784.800752, 4.845568, 391.239419, 2.607104, 727.158270
stat96v2, 11.466752, 159.190480, 7.192576, 253.789154, 3.203072, 569.889693
stat96v3, 13.480960, 157.507407, 8.317952, 255.273293, 3.642368, 582.958942
std1_Jac2, 1.845248, 433.105928, 2.277376, 350.924864, 1.600512, 499.332605
std1_Jac2_db, 0.655360, 487.081067, 1.181696, 270.131594, 0.635904, 501.983685
std1_Jac3, 2.145280, 434.322219, 2.644992, 352.266729, 1.783808, 522.333527
std1_Jac3_db, 0.661504, 514.537562, 1.244160, 273.573033, 0.675840, 503.623091
stokes128, 0.716800, 498.744661, 1.530880, 233.525924, 0.677888, 527.373508
stokes64, 0.243712, 367.736355, 0.567296, 157.980588, 0.221184, 405.190972
stokes64s, 0.241664, 370.852743, 0.573440, 156.287942, 0.223232, 401.473622
stomach, 2.972672, 650.544268, 6.719488, 287.797921, 2.740224, 705.728729
stormG2_1000, 8.012800, 276.348315, 11.109376, 199.320272, 4.875264, 454.195663
stormg2-125, 0.882688, 314.135736, 1.847296, 150.102550, 0.755712, 366.917357
struct3, 1.330176, 564.710356, 2.334720, 321.736308, 1.171456, 641.222695
t2dah, 0.272384, 413.808759, 0.561152, 200.863373, 0.265216, 424.992772
t2dah_a, 0.273408, 412.258902, 0.595968, 189.129078, 0.264192, 426.640043
t2dah_e, 0.270336, 416.943652, 0.568320, 198.329963, 0.265216, 424.992772
t2em, 7.430144, 395.434132, 12.990464, 226.176096, 6.680576, 439.802279
t3dh, 3.883008, 717.316884, 7.966720, 349.622826, 4.436992, 627.755717
t3dh_a, 3.880960, 717.695418, 8.076288, 344.879618, 4.429824, 628.771544
t3dh_e, 3.887104, 716.561012, 7.980032, 349.039604, 4.439040, 627.466093
t3dl, 0.523264, 623.613025, 1.056768, 308.785143, 0.512000, 637.332470
t3dl_a, 0.523264, 623.613025, 1.077248, 302.914693, 0.510976, 638.609699
t60k, 0.458752, 249.553568, 1.052672, 108.754861, 0.421888, 271.359227
tandem_dual, 0.882688, 333.884141, 1.714176, 171.928384, 0.804864, 366.168103
tandem_vtx, 0.389120, 416.694066, 0.754688, 214.849043, 0.350208, 462.993402
ted_A, 0.538624, 504.499773, 0.928768, 292.576495, 0.528384, 514.276918
ted_AB, 0.632832, 528.304013, 1.034240, 323.259280, 0.595968, 560.982596
ted_AB_unscaled, 0.621568, 537.877862, 1.073152, 311.538064, 0.589824, 566.826152
ted_A_unscaled, 0.538624, 504.499773, 0.937984, 289.701832, 0.517120, 525.478957
ted_B, 0.267264, 346.214069, 0.540672, 171.139913, 0.267264, 346.214069
ted_B_unscaled, 0.281600, 328.588638, 0.614400, 150.603118, 0.267264, 346.214069
thermal1, 0.888832, 413.636245, 1.923072, 191.180114, 0.741376, 495.906434
thermal2, 13.681664, 401.369317, 23.006208, 238.692105, 9.472000, 579.750871
thermomech_TC, 1.081344, 421.139911, 2.556928, 178.103229, 0.956416, 476.149620
thermomech_TK, 1.080320, 421.539099, 2.570240, 177.180775, 0.956416, 476.149620
thermomech_dK, 3.052544, 596.743520, 7.397376, 246.247576, 2.779136, 655.450456
thermomech_dM, 2.354176, 386.884508, 4.924416, 184.954770, 1.960960, 464.463439
thread, 3.321856, 861.214544, 7.505920, 381.143250, 3.478528, 822.425664
tmt_sym, 8.142848, 399.346154, 12.447744, 261.237293, 5.524480, 588.619222
tmt_unsym, 7.407616, 396.115644, 12.852224, 228.308545, 6.664192, 440.304324
tn2010, 2.581504, 296.005045, 4.305920, 177.462242, 1.890304, 404.240933
tomographic1, 1.020928, 405.902071, 2.128896, 194.653379, 0.835584, 495.936743
torsion1, 0.402432, 314.262091, 0.861184, 146.854934, 0.372736, 339.299444
torso1, 8.857600, 615.354032, 15.474688, 352.224235, 6.349824, 858.379703
torso2, 1.324032, 499.551933, 2.651136, 249.486537, 1.241088, 532.937795
torso3, 4.009984, 706.882339, 10.681344, 265.377360, 3.816448, 742.729077
tp-6, 2409.376709, 3.064672, 40.779778, 181.068868, 15.468544, 477.352500
trans4, 266.104828, 1.843234, 3.335168, 147.067091, 1.426432, 343.860370
trans5, 266.064911, 1.843510, 3.318784, 147.793119, 1.431552, 342.630531
transient, 153.365509, 4.013586, 3.604480, 170.772371, 1.594368, 386.074989
trdheim, 1.603584, 772.399401, 3.317760, 373.326390, 1.558528, 794.729002
troll, 9.224192, 831.560241, 19.354624, 396.312071, 10.786816, 711.096888
ts-palko, 66.134018, 10.421534, 2.748416, 250.769146, 1.664000, 414.193453
tsyl201, 2.054144, 764.879459, 4.257792, 369.011093, 1.938432, 810.537846
tube1, 0.899072, 638.564926, 1.536000, 373.773330, 0.836608, 686.242356
tube2, 0.894976, 641.487400, 1.648640, 348.236017, 0.817152, 702.581434
turon_m, 2.114560, 511.766371, 4.509696, 239.963101, 1.911808, 566.040435
twotone, 1.659904, 472.017272, 3.240960, 241.750404, 1.491968, 525.147551
tx2010, 9.797632, 291.092176, 14.496768, 196.734478, 6.758400, 421.995457
usroads, 0.964608, 219.526271, 1.920000, 110.290002, 0.791552, 267.521020
usroads-48, 0.952320, 217.674736, 1.895424, 109.366558, 0.779264, 266.015121
ut2010, 1.274880, 287.181715, 2.291712, 159.759268, 1.192960, 306.902354
va2010, 3.078144, 291.526939, 5.345280, 167.879305, 2.241536, 400.333503
vanbody, 1.942528, 769.932126, 4.006912, 373.258667, 2.162688, 691.553617
venkat01, 1.737728, 632.657631, 3.377152, 325.536692, 1.712128, 642.117209
venkat25, 1.875968, 586.037124, 3.379200, 325.339396, 1.712128, 642.117209
venkat50, 1.734656, 633.778049, 3.379200, 325.339396, 1.795072, 612.447247
venturiLevel3, 26.742785, 385.502989, 50.822144, 202.852982, 24.226816, 425.537689
vfem, 1.708032, 537.558449, 3.090432, 297.099907, 1.587200, 578.482241
vibrobox, 0.519168, 422.618327, 0.829440, 264.527779, 0.375808, 583.835149
viscoplastic2, 0.521216, 468.229394, 1.005568, 242.697295, 0.439296, 555.544863
viscorocks, 1.168384, 636.636746, 2.114560, 351.768784, 1.038336, 716.373248
vsp_barth5_1Ksep_50in_5Kout, 0.481280, 270.757979, 0.672768, 193.692923, 0.347136, 375.387178
vsp_bcsstk30_500sep_10in_1Kout, 4.012032, 643.369699, 7.849984, 328.818477, 4.653056, 554.736448
vsp_befref_fxm_2_4_air02, 2.200576, 57.133549, 0.620544, 202.607255, 0.521216, 241.218086
vsp_bump2_e18_aa01_model1_crew1, 1.684480, 228.572195, 1.679360, 229.269050, 0.985088, 390.853694
vsp_c-30_data_data, 2.875392, 27.681624, 0.545792, 145.834901, 0.513024, 155.149709
vsp_c-60_data_cti_cs4, 3.842048, 80.317166, 1.785856, 172.792430, 0.994304, 310.350154
vsp_finan512_scagr7-2c_rlfddd, 2.974720, 237.530120, 3.274752, 215.767674, 1.438720, 491.121001
vsp_mod2_pgp2_slptsk, 5.468160, 91.144192, 2.492416, 199.963031, 1.130496, 440.860497
vsp_model1_crew1_cr42_south31, 29.973503, 8.112808, 1.345536, 180.722984, 0.843776, 288.191752
vsp_msc10848_300sep_100in_1Kout, 2.921472, 534.975451, 4.193280, 372.719150, 2.973696, 525.580235
vsp_p0291_seymourl_iiasa, 0.503808, 136.859750, 0.574464, 120.026733, 0.287744, 239.626346
vsp_sctap1-2b_and_seymourl, 3.618816, 49.812890, 0.973824, 185.109091, 0.728064, 247.593178
vsp_south31_slptsk, 26.691584, 9.107362, 1.188864, 204.472439, 0.796672, 305.131753
vsp_vibrobox_scagr7-2c_rlfddd, 2.498560, 223.148570, 2.385920, 233.683472, 1.243136, 448.502866
vt2010, 0.337920, 294.693173, 0.734208, 135.632847, 0.338944, 293.802880
wa2010, 2.000896, 303.042480, 3.592192, 168.798464, 1.565696, 387.275997
wang3, 0.285696, 396.881721, 0.677888, 167.265867, 0.282624, 401.195643
wang4, 0.289792, 391.333921, 0.665600, 170.380769, 0.277504, 408.662366
water_tank, 1.890304, 689.084857, 3.824640, 340.575800, 1.813504, 718.266877
wathen100, 0.583680, 517.106383, 1.070080, 282.058003, 0.572416, 527.281970
wathen120, 0.673792, 537.386964, 1.270784, 284.932006, 0.684032, 529.342235
watson_1, 2.283520, 295.709924, 4.127744, 163.590447, 1.995776, 338.344334
watson_2, 4.113408, 287.277657, 6.715392, 175.967422, 3.476480, 339.909977
wave, 2.540544, 533.721779, 5.117952, 264.938732, 2.117632, 640.311318
waveguide3D, 0.438272, 443.148365, 0.814080, 238.575472, 0.396288, 490.096890
web-BerkStan, 7.939072, 612.714020, 14.989312, 324.523283, 8.071168, 602.686108
web-Google, 8.353792, 391.106803, 17.600512, 185.632386, 8.784896, 371.913907
web-NotreDame, 11.015168, 86.986031, 10.286080, 93.151689, 2.403328, 398.682903
web-Stanford, 3.009536, 491.769517, 7.015424, 210.963461, 3.251200, 455.215950
webbase-1M, 14.141440, 140.547426, 10.675200, 186.183205, 5.993472, 331.617968
wheel_601, 6.479872, 214.405610, 8.843264, 157.105003, 5.458944, 254.503618
wi2010, 2.638848, 293.316834, 4.422656, 175.012153, 1.927168, 401.635226
wiki-Talk, 269.478912, 11.925617, 34.200577, 93.966322, 13.846528, 232.094456
wikipedia-20051105, 31.442944, 402.060637, 54.518784, 231.882832, 29.936640, 422.290879
wikipedia-20060925, 53.478401, 446.015979, 104.605698, 228.020289, 58.245121, 409.514497
wikipedia-20061104, 56.944641, 442.627610, 110.371841, 228.366856, 61.767681, 408.065674
wikipedia-20070206, 65.847298, 437.670944, 126.511101, 227.801741, 71.098366, 405.346152
windscreen, 1.261568, 752.024177, 2.435072, 389.610501, 1.267712, 748.379444
wing, 0.489472, 317.845187, 1.309696, 118.788119, 0.443392, 350.877591
wing_nodal, 0.263168, 367.159523, 0.576512, 167.602138, 0.242688, 398.143460
world, 0.908288, 140.137401, 0.949248, 134.090478, 0.502784, 253.160635
wv2010, 1.331200, 318.712499, 2.617344, 162.099478, 1.174528, 361.226024
wy2010, 0.912384, 299.934072, 1.852416, 147.728714, 0.790528, 346.167423
x104, 7.416832, 877.366426, 17.496063, 371.928203, 8.109056, 802.470593
xenon1, 1.230848, 614.143117, 2.550784, 296.346836, 1.215488, 621.903982
xenon2, 3.725312, 664.288071, 8.008704, 308.998842, 3.475456, 712.044785
