nnz,ASpT_time,ASpT,Sputnik_time,Sputnik,cuSPARSE_time,cuSPARSE,RoDe_time,RoDe
2852027.0,2.8968768000000003,761.0594672,73.92911180000002,887.9324832,5.385830400000001,354.1048972,1.517568,1355.8224018
3050012.0,4.4645567999999995,553.5135126,2.5858048,1003.7155188,6.605414399999999,317.4275118,2.0926464,1136.9283714
3115650.4,5.7438464,549.0112732,14.840012999999999,794.9587927999999,7.2556544,309.88796319999994,2.7869184000000002,1033.7777190000002
3184902.4,4.477056,524.338485,3.1457280000000005,741.3861198000001,7.1645184,310.91198299999996,2.1346304,1020.3893314
3328215.2,3.6320448,667.4316434,3.1973375999999996,895.039206,6.492364799999999,342.2350136,1.8782208,1188.7094358
3427312.4,5.4758272,431.3899262,3.1143936,778.7227546,7.782195200000001,288.7363752,2.458624,944.9441998
3630202.4,4.8912960000000005,608.5059126,2.6818559999999994,1137.287436,7.458815999999999,332.996468,2.4035328,1127.6162751999998
3779904.2,4.5272448,642.4138392,4.5010944,883.3349685999999,7.2122367999999994,349.3704178,2.23232,1176.2582326
3830644.2,5.0794112,612.5613546000001,5.193728,784.6982398,8.009113600000001,325.3559954,2.4899584000000003,1230.2204714
3892400.2,4.7849471999999995,584.2281492,109.36647380000002,199.8482842,8.1012736,318.8378732,2.3595008,1120.7731496
4116761.0,5.049862399999999,614.4909192,2.9687808,1016.4112244,8.5327872,326.847148,2.6284032,1133.0942092
4272673.6,3.6107328,797.2355544,3.893248,1042.8605286000002,7.0219776,395.69189459999996,1.901568,1473.3414778000001
4364665.0,3.6151296000000004,821.6420102,2.0881407999999997,1486.2898460000001,7.489535999999999,385.91400460000006,2.1403647999999995,1348.1582322
4419801.4,4.3338816,841.4535252000002,7.1317504,816.4106332,7.858380800000001,385.6061796,2.1198848,1690.4979016000002
4599196.8,5.5769024,658.1911313999999,3.1029248000000003,1248.8042126,9.473638399999999,324.15376660000004,2.7617279999999997,1291.8778275999998
4859995.2,8.6202754,498.4918713999999,121.69482140000002,583.2206703999999,10.9897726,312.471359,4.1113599999999995,957.7368966
4998778.0,12.311679799999999,326.948717,31.32579979999999,539.5815163999999,15.503974399999999,240.6242326,5.905408,686.3045336
5143735.8,8.3719616,495.5557854,4.1754624,1036.421116,10.527129599999999,325.14616639999997,3.58912,1055.473138
5359526.2,6.4072000000000005,656.0633664,16.4298754,608.7697072,10.889216000000001,332.5336114,3.4617344,1152.6972554
5416358.0,5.5812096,621.0964658,9.4416896,367.1455918,10.6860544,329.20225760000005,2.9550592,1173.572494
5707557.0,10.202829000000001,441.7158692,5.896806400000001,781.1417034,13.139968000000001,296.3564028,4.866048,898.9987788000001
6080362.0,6.4482496,668.6796417999999,117.87059260000001,1098.7570458,10.959462399999998,364.83555179999996,3.1209472000000003,1326.6580564
6410755.8,9.5269312,474.8172364,5.8804224000000005,865.5549106000001,14.108671999999999,304.0950186,4.5658112,986.0809384
6712635.4,7.5842176,743.802602,4.1254912,1371.2495614,11.836825600000001,382.23490879999997,3.7736448000000005,1258.946844
7252128.4,7.9355264000000005,722.4232782,5.368831999999999,1054.2933996,13.884211200000001,352.8682188,4.061184,1378.6676958
7660404.4,12.378944200000001,446.0039616,24.2616326,709.610679,16.2095106,309.7384168,5.6139776,926.3391960000001
8020859.4,6.8784256,759.1021826,153.9213348,1402.0680978000003,13.501235400000002,384.71717279999996,3.7509120000000005,1401.7299262000001
8513334.8,9.222496199999998,743.90836,9.675776,884.1209144000001,15.451135800000003,365.85791179999995,4.3126784,1438.7267604
8843667.4,11.560153399999999,631.65777,5.474304,1242.7901012,16.403661000000003,361.61237819999997,4.6174208,1367.0876076
9463609.4,7.9376384,883.6065316,9.0484736,1047.2137846,15.893503999999998,398.62140719999996,4.4500992,1477.9824362
10229720.0,12.760723200000001,624.7394928000001,11.0542848,1111.5791021999999,18.8841988,359.9151838,5.3379072,1323.1772206
10608219.6,7.6289536,913.5124906000001,14.096589,1307.5913111999998,15.856435199999998,431.580967,4.250214399999999,1653.8095440000002
11252002.8,9.010124800000002,801.9742242,4.8543744,1532.6729730000002,18.1563394,397.90067339999996,4.7388672,1523.597611
11850570.4,9.7245184,787.8006330000001,240.1624146,1510.5854524000001,19.9677952,385.8554862,5.4921216,1427.8407312
13229683.8,13.857516800000003,721.7288006,14.9221372,1041.105002,22.3571972,388.230801,6.670336000000001,1415.2015788
13987853.2,24.972377400000003,600.775281,15.714099199999998,866.3590686,32.7876602,313.9208258,12.235366000000003,1235.4964416
14614198.8,19.850093,561.8971112,11.5687422,1045.3411054,30.253875000000004,323.8501634,9.846988800000002,1086.904316
15686568.8,19.090451200000004,812.6937138,12.421734599999999,1361.6152496,29.5739394,396.34362360000006,9.973965000000002,1443.4934048
16953351.2,38.5245766,383.527467,22.8143104,732.8672991999999,43.184128,288.018863,18.3181314,764.6874868000001
17550675.0,14.377951999999999,781.2262875999999,6.1284352,1832.8388178,24.8657922,451.7226156,8.6910976,1292.4066746
17588875.0,14.258496,789.4896896,6.175744,1822.7577833999999,24.9436162,451.2936476000001,8.6751232,1297.6046345999998
17684777.6,13.8406208,821.8674117999999,6.986752,1683.1747456,24.948326,453.67728,8.5321728,1328.4833600000002
18802586.2,26.2023166,519.2473698,16.9605122,873.6153648,39.661363800000004,313.4141264,13.991526400000001,968.1913156
20042601.8,28.763354,584.6727956000001,16.465510599999995,1040.1915365999998,40.7779332,344.1304408,14.5000446,1092.4314272
20970595.2,38.6814974,418.968829,32.329317999999994,503.4304284,50.540135199999995,285.13538099999994,18.981273800000004,852.1944354000001
22222769.8,26.6993538,605.4605448,39.5960322,812.2099976,44.418253400000005,327.3907238,14.4574466,1076.1292688
23523277.2,44.10391700000001,443.4180850000001,30.326784000000004,695.7498986,51.692543799999996,311.785295,20.5541376,892.3939848
25588985.4,37.983385399999996,472.96452239999996,24.645631799999997,764.5817056,53.96254739999999,314.4731816,19.465625799999998,921.2798215999999
27105612.8,36.2050884,577.98049,603.9719814,1046.6017716000001,54.2797828,332.15809900000005,17.4854144,1182.2206728
28795630.2,24.840448,807.6764310000001,15.686451200000002,1297.8243592,45.866188799999996,408.41210060000003,12.2589182,1576.7205410000001
31798955.8,29.733971000000004,721.4338958,16.9201662,1363.5664118,55.1827452,375.39176779999997,17.1077634,1289.9533288
36358185.0,43.1904836,609.7376112,24.0760824,1145.2092638,67.881984,354.12352119999997,22.958694200000004,1139.0292996
38826309.6,60.437221799999996,526.2969310000001,30.8267004,1100.7433796,79.2557554,328.26820239999995,27.730329599999997,1062.1701153999998
45964441.0,47.352537600000005,684.0795892,42.4677376,1046.3723278,83.51703040000001,359.66875919999995,26.521804399999997,1170.9995030000002
57860175.8,60.89932180000001,671.1230194,385.6867314,1170.342674,97.87986,390.55107200000003,31.9268868,1254.3951818
69200067.2,65.85274960000001,741.1865844,34.7187196,1557.3776456,114.7961348,393.7353094,34.7181054,1394.1196169999998
85560708.8,86.10888220000001,667.1537969999999,73.665947,1282.6113614,144.756735,382.42089739999994,41.4402572,1398.4043788
102024532.4,88.8849854,755.7892509999999,49.552794000000006,1446.0432314,168.8877044,389.9398224,43.6822014,1528.9729012
136326234.6,111.685759,798.4595242000001,99.3701866,1732.2093588,217.7050628,413.3604502,58.426163599999995,1566.7963794000002
283073458.0,193.097733,938.2140880000001,109.88441499999999,1648.705266,422.08050499999996,429.22383499999995,99.47545600000001,1821.223244
