Dataset,Sputnik_time,Sputnik_gflops,cuSPARSE_time,cuSPARSE_gflops,ours_time,ours_gflops
ms2010, 6.136832, 350.400454, 3.916800, 549.006533, 2.402304, 895.119377
msc10848, 1.753088, 1795.820680, 2.531328, 1243.707543, 1.509376, 2085.783514
msc23052, 1.998848, 1479.013861, 2.417664, 1222.801753, 1.560576, 1894.379967
msdoor, 36.783104, 1408.711828, 41.256962, 1255.952724, 31.002625, 1671.367970
mt2010, 4.574208, 357.436775, 2.789376, 586.149041, 1.894400, 863.064865
mult_dcop_01, 21.313536, 23.214664, 0.947200, 522.367567, 0.759808, 651.199458
mult_dcop_02, 21.204992, 23.333494, 0.931840, 530.978021, 0.751616, 658.297002
mult_dcop_03, 21.412865, 23.099803, 0.940032, 526.187361, 0.718848, 688.091178
n4c6-b10, 5.656576, 659.133762, 4.698112, 793.603965, 2.827264, 1318.744987
n4c6-b11, 3.113984, 683.015432, 2.869248, 741.274112, 1.681408, 1264.951243
n4c6-b12, 1.374208, 620.091294, 1.317888, 646.590899, 0.798720, 1066.874997
n4c6-b5, 1.614848, 492.831320, 1.231872, 646.047401, 0.714752, 1113.459857
n4c6-b6, 3.471360, 537.466819, 2.522112, 739.753381, 1.485824, 1255.694358
n4c6-b7, 5.525504, 604.948097, 4.468736, 748.006387, 2.477056, 1349.441904
n4c6-b8, 7.790592, 588.214694, 5.764096, 795.014686, 3.443712, 1330.698039
n4c6-b9, 7.595008, 628.818938, 5.942272, 803.713571, 3.566592, 1339.061162
nasasrb, 5.261312, 1302.707277, 5.101568, 1343.498536, 3.777536, 1814.396896
nc2010, 10.502144, 345.314942, 5.569536, 651.139891, 3.951616, 917.737745
ncvxbqp1, 1.889280, 474.211392, 1.655808, 541.076076, 0.925696, 967.831842
ncvxqp3, 2.756608, 464.305348, 2.412544, 530.522069, 1.304576, 981.091022
ncvxqp5, 2.328576, 467.200950, 2.044928, 532.005489, 1.100800, 988.292990
ncvxqp7, 3.220480, 457.044520, 2.732032, 538.757484, 1.551360, 948.782171
nd12k, 28.000256, 1300.188909, 28.155905, 1293.001310, 14.898176, 2443.629427
nd2010, 4.590592, 349.066480, 2.791424, 574.051717, 1.862656, 860.288621
nd24k, 56.954880, 1290.706316, 57.255936, 1283.919688, 30.635008, 2399.608428
nd6k, 13.153280, 1342.412586, 13.765632, 1282.696601, 7.310336, 2415.364860
ne2010, 6.742016, 346.998034, 3.924992, 596.043556, 2.605056, 898.048333
neos, 13.562880, 288.183097, 8.074240, 484.081817, 5.084160, 768.778472
neos1, 4.112384, 373.250761, 2.344960, 654.574243, 1.587200, 967.080617
neos2, 4.182016, 419.372562, 2.425856, 722.970629, 1.598464, 1097.192496
neos3, 14.512128, 362.514821, 8.147968, 645.665429, 5.195776, 1012.526609
net100, 3.635200, 1431.830977, 6.344704, 820.367960, 2.910208, 1788.529213
net125, 4.575232, 1442.032220, 5.495808, 1200.484415, 3.646464, 1809.323170
net150, 5.451776, 1465.627340, 6.635520, 1204.166670, 4.411392, 1811.281250
net4-1, 9.989120, 625.762972, 5.998592, 1042.048071, 4.273152, 1462.812768
net50, 1.664000, 1454.153816, 2.053120, 1178.553675, 1.314816, 1840.342682
net75, 2.707456, 1408.093739, 3.218432, 1184.537085, 2.089984, 1824.105883
netherlands_osm, 63.183872, 197.821661, 31.461376, 397.285182, 22.820864, 547.706639
nh2010, 1.525760, 393.540254, 1.258496, 477.115524, 0.790528, 759.553109
nj2010, 5.965824, 356.124263, 3.819520, 556.241287, 2.381824, 891.994835
nlpkkt120, 239.933441, 1033.308347, 195.803131, 1266.196440, 99.743744, 2485.621833
nlpkkt80, 69.646339, 1055.101545, 55.653378, 1320.386355, 29.785088, 2467.139306
nm2010, 5.970944, 356.272513, 3.740672, 568.690101, 2.407424, 883.634633
nmos3, 1.006592, 983.199355, 1.079296, 916.968697, 0.659456, 1500.753072
ns3Da, 3.802112, 1130.890759, 3.686400, 1166.388214, 3.153920, 1363.310905
nsct, 1.763328, 1012.976216, 1.827840, 977.224105, 1.362944, 1310.552210
nug08-3rd, 0.647168, 587.088625, 0.831488, 456.945806, 0.377856, 1005.528492
nv2010, 2.893824, 368.894184, 1.996800, 534.612835, 1.331200, 801.919229
ny2010, 12.565504, 348.289461, 6.674432, 655.701155, 4.680704, 934.994507
obstclae, 1.290240, 392.079350, 1.076224, 470.047587, 0.579584, 872.826851
offshore, 15.515648, 700.018649, 11.123712, 976.404575, 6.732800, 1613.183649
oh2010, 13.140992, 344.471281, 6.903808, 655.680796, 4.854784, 932.419319
ohne2, 22.302719, 1269.920275, 23.452671, 1207.652431, 16.622593, 1703.866258
oilpan, 6.311936, 1458.950380, 7.310336, 1259.696016, 5.635072, 1634.194009
ok2010, 9.541632, 341.851266, 5.166080, 631.391477, 3.634176, 897.540148
olafu, 1.867776, 1391.387034, 1.941504, 1338.549577, 1.284096, 2023.835722
olesnik0, 3.588096, 530.976042, 2.525184, 754.476911, 1.413120, 1348.217361
onera_dual, 2.888704, 371.500347, 1.960960, 547.259783, 1.149952, 933.216786
onetone1, 1.383424, 631.176886, 1.231872, 708.827952, 0.739328, 1181.052589
onetone2, 1.199104, 485.969277, 1.040384, 560.108239, 0.628736, 926.824076
opt1, 2.623488, 1883.933487, 3.803136, 1299.579257, 2.216960, 2229.393811
or2010, 7.054336, 355.462328, 3.955712, 633.906278, 2.787328, 899.625274
p010, 1.337344, 225.880543, 0.564224, 535.390195, 0.594944, 507.745267
p2p-Gnutella31, 1.518592, 249.312205, 1.285120, 294.605575, 0.792576, 477.687329
pa2010, 15.257600, 345.379534, 8.301568, 634.779201, 5.619712, 937.710480
packing-500x100x100-b050, 121.336830, 737.944151, 83.681282, 1070.009947, 44.444672, 2014.635295
para-10, 16.884735, 821.207818, 12.639232, 1097.050583, 9.525248, 1455.697227
para-4, 15.588352, 874.700770, 12.436480, 1096.382912, 9.353216, 1457.802688
para-5, 16.857088, 822.554667, 12.621824, 1098.563582, 9.527296, 1455.384233
para-6, 16.903168, 820.312305, 12.652544, 1095.896324, 9.525248, 1455.697227
para-7, 16.919552, 819.517952, 12.644352, 1096.606337, 9.523200, 1456.010210
para-8, 16.867329, 822.055275, 12.717056, 1090.336960, 9.521152, 1456.323473
para-9, 16.882689, 821.307368, 12.641280, 1096.872808, 9.527296, 1455.384233
parabolic_fem, 19.714048, 477.174440, 17.549313, 536.034671, 12.444672, 755.909057
patents, 123.587585, 310.105286, 85.118973, 450.254065, 61.932545, 618.821069
patents_main, 6.699008, 214.362198, 3.451904, 416.006371, 2.476032, 579.965877
pattern1, 13.421568, 1778.330674, 18.202623, 1311.238794, 15.091712, 1581.529380
pcrystk02, 1.338368, 1852.683546, 1.916928, 1293.513586, 1.175552, 2109.283518
pcrystk03, 2.647040, 1693.595815, 3.532800, 1268.969580, 2.158592, 2076.824018
pct20stif, 5.020672, 1375.924477, 5.407744, 1277.439422, 3.826688, 1805.233452
pdb1HYS, 6.770688, 1642.757473, 8.806400, 1263.013039, 5.051392, 2201.887762
pds-100, 7.184384, 390.536638, 5.491712, 510.908997, 3.737600, 750.686284
pds-30, 2.249728, 387.613798, 1.943552, 448.676234, 1.453056, 600.132144
pds-40, 3.027968, 394.656756, 2.488320, 480.246892, 1.641472, 728.009989
pds-50, 3.819520, 396.000671, 3.016704, 501.385764, 2.034688, 743.373177
pds-60, 4.624384, 398.337584, 3.627008, 507.874794, 2.488320, 740.284946
pds-70, 5.361664, 397.949307, 4.055040, 526.177414, 2.846720, 749.518890
pds-80, 5.997568, 396.032943, 4.491264, 528.856605, 3.177472, 747.523338
pds-90, 6.639616, 391.014805, 4.959232, 523.506107, 3.464192, 749.435431
pds10, 0.550912, 695.436774, 0.667648, 573.842010, 0.379904, 1008.477084
pfinan512, 2.913280, 524.597538, 2.147328, 711.721540, 1.301504, 1174.256477
pkustk01, 1.760256, 1424.345508, 2.069504, 1211.504193, 1.235968, 2028.541850
pkustk02, 1.054720, 1966.019335, 1.600512, 1295.585390, 0.896000, 2314.285643
pkustk03, 5.279744, 1517.851005, 6.366208, 1258.812917, 4.078592, 1964.860743
pkustk04, 8.644608, 1249.307102, 8.584192, 1258.099685, 5.169152, 2089.273067
pkustk05, 3.271680, 1725.464727, 4.552704, 1239.959553, 2.832384, 1993.080183
pkustk06, 3.791872, 1736.273281, 5.255168, 1252.809830, 3.288064, 2002.310805
pkustk07, 3.271680, 1892.647820, 4.746240, 1304.640738, 3.027968, 2044.981447
pkustk08, 4.381696, 1885.178099, 6.240256, 1323.708191, 3.988480, 2071.033971
pkustk09, 2.750464, 1473.976193, 3.191808, 1270.163625, 2.073600, 1955.111060
pkustk10, 7.088128, 1556.264066, 8.481792, 1300.550456, 5.497856, 2006.418276
pkustk11, 7.691264, 1736.756722, 10.959872, 1218.796572, 6.635520, 2013.083339
pkustk12, 12.027904, 1598.909688, 14.393344, 1336.140623, 9.420800, 2041.390444
pkustk13, 11.623424, 1457.322536, 13.364224, 1267.494212, 9.521152, 1779.099623
pkustk14, 20.919296, 1815.617971, 28.273664, 1343.350816, 18.180096, 2089.177688
pli, 2.909184, 1188.233905, 2.880512, 1200.061323, 2.086912, 1656.414443
pltexpa, 1.009664, 362.725638, 1.088512, 336.451099, 0.592896, 617.698634
poisson3Da, 0.915456, 986.470920, 1.001472, 901.743357, 0.667648, 1352.614995
poisson3Db, 7.034880, 864.246341, 7.074816, 859.367826, 4.485120, 1355.564552
pre2, 28.438528, 536.446960, 15.756288, 968.233275, 12.055552, 1265.455328
preferentialAttachment, 4.473856, 572.196158, 3.974144, 644.144553, 2.331648, 1097.902890
psse0, 0.540672, 484.999996, 0.604160, 434.033891, 0.283648, 924.476488
psse2, 0.764928, 385.749674, 0.653312, 451.653586, 0.323584, 911.882939
pwt, 1.439744, 579.848864, 1.307648, 638.424068, 0.651264, 1281.867115
pwtk, 18.969601, 1570.097650, 21.289984, 1398.973611, 14.702592, 2025.773799
qa8fk, 4.251648, 999.866944, 3.414016, 1245.185210, 2.094080, 2030.047705
qa8fm, 4.236288, 1003.492248, 3.408896, 1247.055433, 2.093056, 2031.040887
raefsky3, 1.902592, 2003.186281, 3.000320, 1270.279881, 1.685504, 2261.190820
raefsky4, 2.075648, 1638.642027, 2.702336, 1258.631076, 1.701888, 1998.512375
rail_20209, 0.601088, 592.985532, 0.694272, 513.396031, 0.352256, 1011.867732
rail_79841, 3.096576, 457.937338, 2.103296, 674.197893, 1.259520, 1125.855643
rajat09, 0.665600, 406.049999, 0.699392, 386.431175, 0.353280, 765.021722
rajat10, 0.915456, 364.381992, 0.951296, 350.653939, 0.453632, 735.344248
rajat15, 3.827712, 296.664656, 1.470464, 772.237122, 1.013760, 1120.133871
rajat16, 33.425407, 49.105371, 2.332672, 703.642414, 1.638400, 1001.810963
rajat17, 33.416191, 49.118915, 2.358272, 696.004103, 1.637376, 1002.437491
rajat18, 33.248257, 37.354322, 2.071552, 599.534097, 1.403904, 884.651739
rajat20, 33.481728, 46.261508, 2.236416, 692.588110, 1.533952, 1009.754674
rajat21, 136.411133, 35.532490, 7.650304, 633.573163, 5.240832, 924.858369
rajat22, 4.225024, 119.524957, 1.091584, 462.626656, 0.855040, 590.610769
rajat23, 6.170624, 231.056264, 2.305024, 618.545116, 1.659904, 858.942009
rajat24, 121.132034, 41.173928, 7.116800, 700.803973, 5.238784, 952.030425
rajat25, 33.571838, 46.304333, 2.222080, 699.579496, 1.541120, 1008.695979
rajat26, 4.454400, 143.277009, 1.299456, 491.138692, 1.006592, 634.033548
rajat28, 33.524734, 46.369393, 2.213888, 702.168154, 1.544192, 1006.689352
rajat29, 527.468567, 23.617808, 16.629761, 749.117885, 12.414976, 1003.437387
rajat30, 530.825195, 29.781867, 19.502081, 810.629655, 14.642176, 1079.686890
rajat31, 150.425598, 345.749715, 77.485054, 671.221158, 52.359169, 993.323780
ramage02, 4.120576, 1780.785329, 5.607424, 1308.597567, 3.756032, 1953.620507
rel8, 7.414784, 283.744996, 3.305472, 636.492430, 2.745344, 766.354926
rel9, 223.072250, 271.607017, 98.181122, 617.104259, 83.063805, 729.415041
relat8, 8.610816, 396.610179, 4.328448, 788.998140, 2.956288, 1155.211253
relat9, 306.538483, 325.329056, 147.033081, 678.254679, 93.281281, 1069.087760
rgg_n_2_15_s0, 1.324032, 619.644262, 1.186816, 691.285604, 0.704512, 1164.534884
rgg_n_2_16_s0, 2.902016, 603.611519, 2.188288, 800.484334, 1.352704, 1294.954534
rgg_n_2_17_s0, 6.404096, 582.629506, 4.196352, 889.156905, 2.690048, 1387.044167
rgg_n_2_18_s0, 13.829120, 572.855622, 8.422400, 940.597515, 5.536768, 1430.814695
rgg_n_2_19_s0, 29.075457, 575.784661, 17.505280, 956.351590, 11.466752, 1459.977668
rgg_n_2_20_s0, 60.850178, 579.868387, 35.718143, 987.875936, 24.027136, 1468.551833
rgg_n_2_21_s0, 126.488579, 586.444524, 73.950211, 1003.087535, 50.279423, 1475.325895
rgg_n_2_22_s0, 262.778870, 591.520521, 152.585220, 1018.703472, 104.976387, 1480.705311
ri2010, 0.703488, 457.605536, 0.798720, 403.044871, 0.438272, 734.521029
rim, 2.203648, 1179.078716, 2.114560, 1228.754302, 1.595392, 1628.612014
rlfprim, 1.965056, 417.653738, 1.427456, 574.947983, 0.805888, 1018.395810
rma10, 4.390912, 1384.095715, 4.775936, 1272.513367, 3.305472, 1838.600584
roadNet-CA, 57.923584, 244.546813, 28.705791, 493.455401, 20.325377, 696.913429
roadNet-PA, 32.028671, 246.482837, 15.987712, 493.786591, 11.331584, 696.682633
roadNet-TX, 40.730625, 241.560230, 20.099072, 489.520085, 14.434304, 681.633076
route, 3.546112, 149.279524, 1.003520, 527.505096, 0.848896, 623.588641
s3dkq4m2, 7.883776, 1565.427616, 9.153536, 1348.274718, 6.184960, 1995.401940
s3dkt3m2, 6.191104, 1552.043103, 7.435264, 1292.336092, 5.583872, 1720.823907
s4dkt3m2, 6.192128, 1551.786378, 7.446528, 1290.381264, 5.578752, 1722.403163
sc2010, 6.515712, 350.919389, 3.712000, 615.972432, 2.551808, 896.027246
sc205-2r, 1.093632, 288.480810, 0.966656, 326.374460, 0.540672, 583.517988
scagr7-2r, 0.997376, 308.370116, 0.834560, 368.530685, 0.513024, 599.506020
scfxm1-2b, 0.631808, 449.967597, 0.666624, 426.466968, 0.405504, 701.085879
scfxm1-2r, 1.382400, 409.977767, 1.150976, 492.411057, 0.718848, 788.418814
scircuit, 6.118400, 401.228446, 4.068352, 603.407971, 2.464768, 995.986733
sctap1-2r, 1.110016, 429.810890, 1.024000, 465.914978, 0.590848, 807.478297
sd2010, 2.907136, 361.678412, 1.996800, 526.566681, 1.244160, 845.106958
sgpf5y6, 8.062976, 264.152912, 6.508544, 327.240404, 3.607552, 590.388865
shallow_water1, 2.417664, 346.971615, 1.616896, 518.809362, 0.946176, 886.580094
shallow_water2, 2.439168, 343.912682, 1.607680, 521.783451, 0.944128, 888.503276
shar_te2-b2, 5.086208, 302.295156, 2.573312, 597.493026, 1.766400, 870.434793
shar_te2-b3, 5.758976, 355.974397, 3.817472, 537.017170, 2.353152, 871.192328
shermanACb, 8.833024, 42.067296, 0.669696, 554.850939, 0.620544, 598.799489
ship_001, 6.077440, 1956.289033, 9.474048, 1254.926007, 5.081088, 2339.898196
ship_003, 12.852224, 1610.635364, 16.090113, 1286.519706, 10.261504, 2017.272194
shipsec1, 12.479488, 1602.815247, 15.443968, 1295.153841, 10.235904, 1954.132703
shipsec5, 16.591871, 1560.374074, 19.730433, 1312.162100, 13.210624, 1959.750445
shipsec8, 10.825728, 1573.353846, 13.357056, 1275.183833, 8.727552, 1951.601163
shock-9, 1.032192, 353.621035, 1.050624, 347.417150, 0.480256, 760.021336
shuttle_eddy, 0.386048, 686.996041, 0.495616, 535.118814, 0.253952, 1044.344772
shyy161, 2.335744, 361.422636, 1.666048, 506.702505, 0.946176, 892.213211
sinc15, 1.177600, 1235.926060, 1.388544, 1048.167432, 0.955392, 1523.381560
sinc18, 1.783808, 1397.568892, 2.107392, 1182.976150, 1.531904, 1627.383040
skirt, 0.543744, 925.235358, 0.672768, 747.793002, 0.400384, 1256.521711
sls, 46.011391, 378.580564, 20.922367, 832.554852, 15.028224, 1159.086945
smallworld, 4.642816, 551.387288, 2.745344, 932.484174, 1.682432, 1521.600680
sme3Da, 1.982464, 1129.761131, 1.998848, 1120.500790, 1.672192, 1339.386117
sme3Db, 4.907008, 1085.696435, 4.515840, 1179.740916, 3.987456, 1336.070208
sme3Dc, 7.303168, 1103.707262, 7.174144, 1123.556984, 6.020096, 1338.942036
smt, 5.087232, 1888.679507, 7.107584, 1351.816741, 4.370432, 2198.444286
soc-Epinions1, 3.690496, 352.966845, 2.292736, 568.152064, 1.449984, 898.370438
soc-LiveJournal1, 318.167053, 555.129945, 232.395782, 760.014046, 200.180740, 882.322938
soc-Slashdot0811, 5.139456, 451.020141, 2.983936, 776.825651, 2.190336, 1058.284250
soc-Slashdot0902, 5.317632, 456.606954, 3.101696, 782.819409, 2.310144, 1051.046123
soc-sign-Slashdot081106, 2.496512, 529.711868, 2.111488, 626.303315, 1.520640, 869.654873
soc-sign-Slashdot090216, 2.630656, 531.014986, 2.150400, 649.608356, 1.609728, 867.797403
soc-sign-Slashdot090221, 2.637824, 532.998824, 2.171904, 647.338494, 1.608704, 873.968825
soc-sign-epinions, 5.152768, 418.010720, 3.235840, 665.642388, 2.556928, 842.382886
south31, 0.578560, 497.336288, 0.697344, 412.621142, 0.308224, 933.538228
spal_004, 94.837761, 1246.237746, 185.065475, 638.640984, 147.273727, 802.521940
sparsine, 4.703232, 843.124353, 4.210688, 941.748515, 3.197952, 1239.983977
spmsrtls, 0.932864, 631.029082, 0.837632, 702.772005, 0.447488, 1315.486241
srb1, 4.756480, 1594.269034, 5.744640, 1320.032115, 3.831808, 1978.989798
stat96v2, 11.354112, 643.079023, 7.592960, 961.626448, 5.638144, 1295.034504
stat96v3, 13.166592, 645.072346, 8.764416, 969.078192, 6.418432, 1323.283295
std1_Jac2, 2.672640, 1196.102452, 2.702336, 1182.958475, 2.270208, 1408.131557
std1_Jac2_db, 1.304576, 978.749971, 1.413120, 903.570632, 0.892928, 1429.962723
std1_Jac3, 3.008512, 1238.808705, 3.046400, 1223.401652, 2.597888, 1434.615692
std1_Jac3_db, 1.337344, 1018.043606, 1.645568, 827.358425, 0.926720, 1469.132560
stokes128, 2.094080, 682.877760, 1.865728, 766.457181, 0.924672, 1546.495004
stokes64, 0.443392, 808.510377, 0.655360, 547.007826, 0.269312, 1331.121701
stokes64s, 0.446464, 802.947244, 0.650240, 551.314957, 0.267264, 1341.321796
stomach, 9.824256, 787.379617, 7.548928, 1024.704316, 3.961856, 1952.473562
stormG2_1000, 22.888449, 386.976657, 13.308928, 665.515334, 9.040896, 979.692162
stormg2-125, 2.664448, 416.272095, 2.112512, 525.031480, 1.290240, 859.634888
struct3, 3.307520, 908.431913, 2.679808, 1121.220905, 1.657856, 1812.374936
t2dah, 0.523264, 861.629174, 0.586752, 768.398782, 0.369664, 1219.646770
t2dah_a, 0.522240, 863.318655, 0.584704, 771.090217, 0.370688, 1216.277653
t2dah_e, 0.530432, 849.985544, 0.578560, 779.278768, 0.369664, 1219.646770
t2em, 29.053951, 404.507112, 15.833088, 742.276553, 10.796032, 1088.597178
t3dh, 8.549376, 1303.181590, 9.037824, 1232.751290, 7.160832, 1555.879109
t3dh_a, 8.562688, 1301.155544, 9.021440, 1234.990129, 7.155712, 1556.992316
t3dh_e, 8.553472, 1302.557531, 9.019392, 1235.270491, 7.164928, 1554.989647
t3dl, 1.160192, 1125.035292, 1.212416, 1076.575122, 0.716800, 1820.950065
t3dl_a, 1.166336, 1119.108810, 1.226752, 1063.994120, 0.716800, 1820.950065
t60k, 1.743872, 262.595413, 1.374208, 333.233986, 0.736256, 621.974962
tandem_dual, 3.163136, 372.687762, 2.028544, 581.137067, 1.236992, 953.007035
tandem_vtx, 0.790528, 820.433938, 0.795648, 815.154462, 0.484352, 1339.059217
ted_A, 0.789504, 1376.741260, 1.003520, 1083.130089, 0.621568, 1748.710805
ted_AB, 0.918528, 1455.928061, 1.270784, 1052.350910, 0.731136, 1829.086074
ted_AB_unscaled, 0.917504, 1457.552993, 1.251328, 1068.713182, 0.735232, 1818.896250
ted_A_unscaled, 0.786432, 1382.119092, 1.013760, 1072.189425, 0.623616, 1742.968036
ted_B, 0.432128, 856.510639, 0.568320, 651.256784, 0.321536, 1151.106672
ted_B_unscaled, 0.432128, 856.510639, 0.577536, 640.864376, 0.320512, 1154.784357
thermal1, 3.019776, 486.993879, 2.100224, 700.216961, 1.166336, 1260.882289
thermal2, 46.815231, 469.197752, 26.697727, 822.751731, 16.182272, 1357.386734
thermomech_TC, 3.766272, 483.658229, 3.009536, 605.272196, 1.728512, 1053.847719
thermomech_TK, 3.766272, 483.658229, 3.196928, 569.793397, 1.723392, 1056.978604
thermomech_dK, 10.506240, 693.525348, 8.469504, 860.303434, 4.200448, 1734.658688
thermomech_dM, 7.758848, 469.551262, 6.052864, 601.893073, 3.694592, 986.083703
thread, 6.040576, 1894.409228, 8.847360, 1293.416717, 5.231616, 2187.339980
tmt_sym, 27.957249, 465.255373, 15.778816, 824.349557, 9.033728, 1439.855248
tmt_unsym, 29.012993, 404.546012, 15.754240, 745.011536, 10.764288, 1090.373150
tn2010, 8.718336, 350.589026, 4.905984, 623.025474, 3.313664, 922.408849
tomographic1, 2.809856, 589.918927, 2.552832, 649.313105, 1.511424, 1096.705663
torsion1, 1.288192, 392.702692, 1.076224, 470.047587, 0.578560, 874.371689
torso1, 11.640832, 1872.910811, 17.888256, 1218.801873, 9.894912, 2203.378920
torso2, 4.405248, 600.577035, 3.258368, 811.968098, 1.735680, 1524.296474
torso3, 12.911616, 878.150902, 10.895360, 1040.658365, 5.523456, 2052.763220
tp-6, 1106.591797, 26.690775, 35.781631, 825.445667, 29.792255, 991.391630
trans4, 128.604156, 15.255913, 3.333120, 588.629781, 1.997824, 982.055379
trans5, 128.427002, 15.276957, 3.357696, 584.321430, 2.006016, 978.044913
transient, 69.503998, 35.425047, 4.379648, 562.187254, 2.997248, 821.481057
trdheim, 2.794496, 1772.924110, 3.891200, 1273.239452, 2.217984, 2233.753502
troll, 20.035583, 1531.369634, 22.467585, 1365.606704, 16.140287, 1900.950299
ts-palko, 48.789505, 56.505424, 2.989056, 922.321823, 2.541568, 1084.712916
tsyl201, 3.306496, 1900.710027, 5.052416, 1243.897990, 2.864128, 2194.276817
tube1, 1.597440, 1437.589740, 1.888256, 1216.182242, 1.285120, 1786.964129
tube2, 1.567744, 1464.820363, 1.864704, 1231.543100, 1.251328, 1835.220962
turon_m, 7.591936, 570.163196, 5.190656, 833.929739, 3.085312, 1402.983787
twotone, 5.230592, 599.169955, 3.428352, 914.145727, 2.450432, 1278.963612
tx2010, 33.166336, 343.964926, 16.948223, 673.112234, 12.239872, 932.040494
usroads, 3.817472, 221.881707, 2.320384, 365.037507, 1.502208, 563.854808
usroads-48, 3.677184, 225.494285, 2.283520, 363.116595, 1.448960, 572.261505
ut2010, 3.994624, 366.614980, 4.951040, 295.794221, 1.721344, 850.782275
va2010, 10.392576, 345.385745, 5.566464, 644.834443, 3.938304, 911.419669
vanbody, 4.242432, 1410.148404, 4.947968, 1209.073881, 3.229696, 1852.328769
venkat01, 3.957760, 1111.120284, 3.598336, 1222.105869, 1.841152, 2388.476146
venkat25, 3.971072, 1107.395576, 3.667968, 1198.905628, 1.846272, 2381.852479
venkat50, 3.956736, 1111.407843, 3.558400, 1235.821612, 1.833984, 2397.811256
venturiLevel3, 115.639297, 356.606226, 69.457916, 593.707610, 47.413246, 869.750477
vfem, 5.204992, 705.604982, 3.438592, 1068.073271, 2.135040, 1720.187014
vibrobox, 0.882688, 994.280758, 0.954368, 919.603009, 0.548864, 1599.011174
viscoplastic2, 1.328128, 735.015431, 1.351680, 722.208312, 0.720896, 1354.140614
viscorocks, 2.550784, 1166.443145, 2.401280, 1239.066136, 1.612800, 1844.831744
vsp_barth5_1Ksep_50in_5Kout, 1.032192, 504.985123, 1.084416, 480.665708, 0.543744, 958.615771
vsp_bcsstk30_500sep_10in_1Kout, 9.379840, 1100.752195, 10.237952, 1008.490675, 8.680448, 1189.440898
vsp_befref_fxm_2_4_air02, 1.712128, 293.732050, 0.722944, 695.637373, 0.691200, 727.585166
vsp_bump2_e18_aa01_model1_crew1, 2.342912, 657.344854, 1.933312, 796.612794, 1.260544, 1221.775035
vsp_c-30_data_data, 2.014208, 158.068118, 0.566272, 562.242294, 0.564224, 564.283117
vsp_c-60_data_cti_cs4, 3.856384, 320.074346, 2.012160, 613.435095, 1.215488, 1015.501300
vsp_finan512_scagr7-2c_rlfddd, 5.332992, 529.973111, 3.716096, 760.567665, 2.571264, 1099.203492
vsp_mod2_pgp2_slptsk, 4.553728, 437.787262, 2.851840, 699.044879, 1.846272, 1079.778152
vsp_model1_crew1_cr42_south31, 19.428352, 50.064828, 1.544192, 629.893917, 1.137664, 854.977527
vsp_msc10848_300sep_100in_1Kout, 5.210112, 1199.909569, 5.201920, 1201.799205, 5.013504, 1246.964862
vsp_p0291_seymourl_iiasa, 0.538624, 512.053243, 0.538624, 512.053243, 0.336896, 818.662608
vsp_sctap1-2b_and_seymourl, 2.748416, 262.352837, 1.269760, 567.866930, 0.990208, 728.185087
vsp_south31_slptsk, 19.257343, 50.492930, 1.415168, 687.098385, 1.096704, 886.619976
vsp_vibrobox_scagr7-2c_rlfddd, 3.219456, 692.725836, 2.654208, 840.250789, 1.824768, 1222.182976
vt2010, 0.934912, 426.062420, 1.035264, 384.762606, 0.558080, 713.752271
wa2010, 6.905856, 351.212923, 3.960832, 612.352619, 2.725888, 889.774601
wang3, 0.822272, 551.581567, 0.950272, 477.284471, 0.412672, 1099.057037
wang4, 0.814080, 557.220126, 0.903168, 502.256223, 0.414720, 1093.802472
water_tank, 4.785152, 1088.851390, 4.267008, 1221.070964, 2.693120, 1934.677755
wathen100, 1.467392, 822.751239, 1.305600, 924.707810, 0.808960, 1492.408190
wathen120, 1.822720, 794.608124, 1.505280, 962.178560, 0.949248, 1525.784764
watson_1, 7.709696, 350.343015, 4.810752, 561.458609, 3.878912, 696.339102
watson_2, 13.493248, 350.305647, 7.769088, 608.406172, 6.857728, 689.260489
wave, 8.306688, 652.940681, 5.732352, 946.169204, 3.200000, 1694.929575
waveguide3D, 1.001472, 775.736199, 1.072128, 724.613142, 0.643072, 1208.073231
web-BerkStan, 27.598848, 705.012142, 15.947776, 1220.077545, 12.606464, 1543.456008
web-Google, 32.605183, 400.822777, 23.075840, 566.345574, 16.737280, 780.825793
web-NotreDame, 9.643008, 397.455125, 10.929152, 350.682578, 4.206592, 911.108794
web-Stanford, 10.990592, 538.641806, 7.619584, 776.944287, 5.789696, 1022.504826
webbase-1M, 29.018112, 273.972756, 14.243840, 558.148086, 10.812416, 735.281745
wheel_601, 26.798080, 207.376191, 12.546048, 442.950941, 10.298368, 539.627599
wi2010, 8.992768, 344.284890, 4.898816, 632.004585, 3.395584, 911.794302
wiki-Talk, 145.307648, 88.466160, 40.525826, 317.200438, 28.215296, 455.597194
wikipedia-20051105, 82.007042, 616.628505, 62.671871, 806.867239, 51.550209, 980.944221
wikipedia-20060925, 157.435898, 606.017351, 124.336128, 767.346443, 102.683647, 929.153652
wikipedia-20061104, 166.994949, 603.737311, 132.431870, 761.305281, 108.933121, 925.531931
wikipedia-20070206, 191.026169, 603.465989, 151.933945, 758.736279, 125.848579, 916.003950
windscreen, 2.213888, 1714.142052, 3.100672, 1223.901913, 1.958912, 1937.258218
wing, 1.874944, 331.906067, 1.585152, 392.583972, 0.834560, 745.668732
