Dataset,ASpT_time,ASpT_gflops
soc-Epinions1,3.432448,379.502546
soc-LiveJournal1,308.197388,573.087463
soc-Slashdot0811,4.700160,493.174289
soc-Slashdot0902,4.888576,496.682025
soc-sign-Slashdot081106,3.241984,407.908258
soc-sign-Slashdot090216,3.365888,415.022042
soc-sign-Slashdot090221,3.368960,417.326760
soc-sign-epinions,5.766144,373.544677
south31,0.752800,382.224873
spal_004,142.966782,826.698315
sparsine,4.016576,987.261156
spmsrtls,0.836576,703.659118
srb1,5.901152,1285.021797
stat96v2,7.421952,983.783143
stat96v3,8.601600,987.421464
std1_Jac2,2.533376,1261.854295
std1_Jac2_db,1.124352,1135.635268
std1_Jac3,2.847744,1308.745061
std1_Jac3_db,1.157120,1176.606205
stokes128,1.892160,755.750357
stokes64,0.348960,1027.301202
stokes64s,0.354880,1010.164097
stomach,9.341600,828.061417
stormG2_1000,14.551776,608.674529
stormg2-125,1.967456,563.740876
struct3,2.993216,1003.822177
t2dah,0.404832,1113.695345
t2dah_a,0.402752,1119.446971
t2dah_e,0.405600,1111.586557
t2em,22.042175,533.183761
t3dh,8.780800,1268.835296
t3dh_a,8.786944,1267.948027
t3dh_e,8.780800,1268.835296
t3dl,1.042656,1251.857783
t3dl_a,1.039712,1255.402477
t60k,1.310976,349.306768
tandem_dual,2.364800,498.503929
tandem_vtx,0.572928,1132.037511
ted_A,0.681984,1593.795028
ted_AB,0.823296,1624.337666
ted_AB_unscaled,0.824320,1622.319840
ted_A_unscaled,0.681984,1593.795028
ted_B,0.351520,1052.919430
ted_B_unscaled,0.350656,1055.513772
thermal1,2.755040,533.789897
thermal2,40.575329,541.353623
thermomech_TC,3.624512,502.574830
thermomech_TK,3.625024,502.503829
thermomech_dK,9.022976,807.532209
thermomech_dM,7.343296,496.122849
thread,7.990272,1432.156855
tmt_sym,22.142336,587.438481
tmt_unsym,22.009855,533.265231
tn2010,5.906368,517.501293
tomographic1,2.824960,586.764841
torsion1,1.156928,437.258416
torso1,13.986816,1558.770729
torso2,3.942656,671.042783
torso3,12.497312,907.262929
tp-6,33.677311,877.023486
trans4,4.204544,466.631751
trans5,4.208640,466.177605
transient,5.815296,423.397593
trdheim,3.440640,1439.973226
troll,24.962048,1229.141322
ts-palko,3.328000,828.386906
tsyl201,4.286464,1466.171092
tube1,1.650592,1391.296821
tube2,1.666688,1377.860408
turon_m,7.330272,590.515938
twotone,5.301248,591.184075
tx2010,21.553120,529.299540
usroads,2.573120,329.182922
usroads-48,2.512864,329.975662
ut2010,3.110720,470.787791
va2010,6.938944,517.290203
vanbody,4.657152,1284.574490
venkat01,3.969504,1107.832966
venkat25,3.969920,1107.716934
venkat50,3.979456,1105.062495
venturiLevel3,81.799393,504.132024
vfem,4.150560,884.860897
vibrobox,0.757760,1158.202721
viscoplastic2,1.253472,778.792492
viscorocks,2.251072,1321.745698
vsp_barth5_1Ksep_50in_5Kout,0.974208,535.041389
vsp_bcsstk30_500sep_10in_1Kout,9.892864,1043.669368
vsp_befref_fxm_2_4_air02,1.239040,405.884292
vsp_bump2_e18_aa01_model1_crew1,3.329024,462.628411
vsp_c-30_data_data,1.035264,307.537087
vsp_c-60_data_cti_cs4,8.970752,137.594890
vsp_finan512_scagr7-2c_rlfddd,5.492736,514.560043
vsp_mod2_pgp2_slptsk,4.610048,432.438933
vsp_model1_crew1_cr42_south31,2.542592,382.553356
vsp_msc10848_300sep_100in_1Kout,6.042624,1034.594137
vsp_p0291_seymourl_iiasa,0.662528,416.290585
vsp_sctap1-2b_and_seymourl,2.053120,351.199519
vsp_south31_slptsk,2.347008,414.297559
vsp_vibrobox_scagr7-2c_rlfddd,3.721216,599.320314
vt2010,0.909824,437.810911
wa2010,4.703200,515.696970
wang3,0.716256,633.223409
wang4,0.718080,631.714809
water_tank,4.449248,1171.056221
wathen100,1.236544,976.349040
wathen120,1.511008,958.531084
watson_1,7.616928,354.609896
watson_2,12.528480,377.281292
wave,6.703328,809.116697
waveguide3D,0.783744,991.239617
web-BerkStan,25.085953,775.634212
web-Google,34.649441,377.174914
web-NotreDame,9.741312,393.444233
web-Stanford,11.771712,502.899847
webbase-1M,23.723007,335.124974
wheel_601,23.798784,233.511249
wi2010,6.002688,515.781309
wiki-Talk,46.075905,278.992016
wikipedia-20051105,92.689407,545.562661
wikipedia-20060925,178.547714,534.360724
wikipedia-20061104,188.958725,533.561399
wikipedia-20070206,216.952835,531.349571
windscreen,2.576384,1472.962998
wing,1.321696,470.838423
wing_nodal,0.427872,903.304161
world,2.021152,251.906079
wv2010,3.452256,491.585890
wy2010,2.386080,458.752493
x104,19.144705,1359.598787
xenon1,2.984800,1013.021676
xenon2,9.504992,1041.423472
